character_segments/plate_177_WEAPON_P5GGGIHCG.png_bottom_char_7.png,C
character_segments/plate_177_WEAPON_P5GGGIHCG.png_bottom_char_8.png,G
character_segments/plate_98_MOTIVE_CY7GF.png_top_char_0.png,M
character_segments/plate_98_MOTIVE_CY7GF.png_top_char_1.png,O
character_segments/plate_98_MOTIVE_CY7GF.png_top_char_2.png,T
character_segments/plate_98_MOTIVE_CY7GF.png_top_char_3.png,I
character_segments/plate_98_MOTIVE_CY7GF.png_top_char_4.png,V
character_segments/plate_98_MOTIVE_CY7GF.png_top_char_5.png,E
character_segments/plate_98_MOTIVE_CY7GF.png_bottom_char_0.png,C
character_segments/plate_98_MOTIVE_CY7GF.png_bottom_char_1.png,Y
character_segments/plate_98_MOTIVE_CY7GF.png_bottom_char_2.png,7
character_segments/plate_98_MOTIVE_CY7GF.png_bottom_char_3.png,G
character_segments/plate_98_MOTIVE_CY7GF.png_bottom_char_4.png,F
character_segments/plate_104_PLACE_VYCZCPCO.png_top_char_0.png,P
character_segments/plate_104_PLACE_VYCZCPCO.png_top_char_1.png,L
character_segments/plate_104_PLACE_VYCZCPCO.png_top_char_2.png,A
character_segments/plate_104_PLACE_VYCZCPCO.png_top_char_3.png,C
character_segments/plate_104_PLACE_VYCZCPCO.png_top_char_4.png,E
character_segments/plate_104_PLACE_VYCZCPCO.png_bottom_char_0.png,V
character_segments/plate_104_PLACE_VYCZCPCO.png_bottom_char_1.png,Y
character_segments/plate_104_PLACE_VYCZCPCO.png_bottom_char_2.png,C
character_segments/plate_104_PLACE_VYCZCPCO.png_bottom_char_3.png,Z
character_segments/plate_104_PLACE_VYCZCPCO.png_bottom_char_4.png,C
character_segments/plate_104_PLACE_VYCZCPCO.png_bottom_char_5.png,P
character_segments/plate_104_PLACE_VYCZCPCO.png_bottom_char_6.png,C
character_segments/plate_104_PLACE_VYCZCPCO.png_bottom_char_7.png,O
character_segments/plate_177_CRIME_CFCC8C.png_top_char_0.png,C
character_segments/plate_177_CRIME_CFCC8C.png_top_char_1.png,R
character_segments/plate_177_CRIME_CFCC8C.png_top_char_2.png,I
character_segments/plate_177_CRIME_CFCC8C.png_top_char_3.png,M
character_segments/plate_177_CRIME_CFCC8C.png_top_char_4.png,E
character_segments/plate_177_CRIME_CFCC8C.png_bottom_char_0.png,C
character_segments/plate_177_CRIME_CFCC8C.png_bottom_char_1.png,F
character_segments/plate_177_CRIME_CFCC8C.png_bottom_char_2.png,C
character_segments/plate_177_CRIME_CFCC8C.png_bottom_char_3.png,C
character_segments/plate_177_CRIME_CFCC8C.png_bottom_char_4.png,8
character_segments/plate_177_CRIME_CFCC8C.png_bottom_char_5.png,C
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_top_char_0.png,P
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_top_char_1.png,L
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_top_char_2.png,A
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_top_char_3.png,C
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_top_char_4.png,E
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_bottom_char_0.png,1
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_bottom_char_1.png,I
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_bottom_char_2.png,C
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_bottom_char_3.png,7
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_bottom_char_4.png,G
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_bottom_char_5.png,M
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_bottom_char_6.png,P
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_bottom_char_7.png,G
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_bottom_char_8.png,Y
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_bottom_char_9.png,C
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_bottom_char_10.png,5
character_segments/plate_351_PLACE_1IC7GMPGYC51.png_bottom_char_11.png,1
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_top_char_0.png,T
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_top_char_1.png,I
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_top_char_2.png,M
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_top_char_3.png,E
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_bottom_char_0.png,C
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_bottom_char_1.png,V
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_bottom_char_2.png,V
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_bottom_char_3.png,C
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_bottom_char_4.png,C
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_bottom_char_5.png,I
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_bottom_char_6.png,V
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_bottom_char_7.png,G
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_bottom_char_8.png,V
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_bottom_char_9.png,Y
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_bottom_char_10.png,F
character_segments/plate_45_TIME_CVVCCIVGVYF7.png_bottom_char_11.png,7
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_top_char_0.png,P
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_top_char_1.png,L
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_top_char_2.png,A
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_top_char_3.png,C
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_top_char_4.png,E
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_bottom_char_0.png,G
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_bottom_char_1.png,G
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_bottom_char_2.png,G
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_bottom_char_3.png,G
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_bottom_char_4.png,C
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_bottom_char_5.png,B
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_bottom_char_6.png,1
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_bottom_char_7.png,G
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_bottom_char_8.png,1
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_bottom_char_9.png,C
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_bottom_char_10.png,C
character_segments/plate_230_PLACE_GGGGCB1G1CCF.png_bottom_char_11.png,F
character_segments/plate_285_WEAPON_Y011.png_top_char_0.png,W
character_segments/plate_285_WEAPON_Y011.png_top_char_1.png,E
character_segments/plate_285_WEAPON_Y011.png_top_char_2.png,A
character_segments/plate_285_WEAPON_Y011.png_top_char_3.png,P
character_segments/plate_285_WEAPON_Y011.png_top_char_4.png,O
character_segments/plate_285_WEAPON_Y011.png_top_char_5.png,N
character_segments/plate_285_WEAPON_Y011.png_bottom_char_0.png,Y
character_segments/plate_285_WEAPON_Y011.png_bottom_char_1.png,0
character_segments/plate_285_WEAPON_Y011.png_bottom_char_2.png,1
character_segments/plate_285_WEAPON_Y011.png_bottom_char_3.png,1
character_segments/plate_55_VICTIM_GC1YV.png_top_char_0.png,V
character_segments/plate_55_VICTIM_GC1YV.png_top_char_1.png,I
character_segments/plate_55_VICTIM_GC1YV.png_top_char_2.png,C
character_segments/plate_55_VICTIM_GC1YV.png_top_char_3.png,T
character_segments/plate_55_VICTIM_GC1YV.png_top_char_4.png,I
character_segments/plate_55_VICTIM_GC1YV.png_top_char_5.png,M
character_segments/plate_55_VICTIM_GC1YV.png_bottom_char_0.png,G
character_segments/plate_55_VICTIM_GC1YV.png_bottom_char_1.png,C
character_segments/plate_55_VICTIM_GC1YV.png_bottom_char_2.png,1
character_segments/plate_55_VICTIM_GC1YV.png_bottom_char_3.png,Y
character_segments/plate_55_VICTIM_GC1YV.png_bottom_char_4.png,V
character_segments/plate_21_VICTIM_FWCYUIC.png_top_char_0.png,V
character_segments/plate_21_VICTIM_FWCYUIC.png_top_char_1.png,I
character_segments/plate_21_VICTIM_FWCYUIC.png_top_char_2.png,C
character_segments/plate_21_VICTIM_FWCYUIC.png_top_char_3.png,T
character_segments/plate_21_VICTIM_FWCYUIC.png_top_char_4.png,I
character_segments/plate_21_VICTIM_FWCYUIC.png_top_char_5.png,M
character_segments/plate_21_VICTIM_FWCYUIC.png_bottom_char_0.png,F
character_segments/plate_21_VICTIM_FWCYUIC.png_bottom_char_1.png,W
character_segments/plate_21_VICTIM_FWCYUIC.png_bottom_char_2.png,C
character_segments/plate_21_VICTIM_FWCYUIC.png_bottom_char_3.png,Y
character_segments/plate_21_VICTIM_FWCYUIC.png_bottom_char_4.png,U
character_segments/plate_21_VICTIM_FWCYUIC.png_bottom_char_5.png,I
character_segments/plate_21_VICTIM_FWCYUIC.png_bottom_char_6.png,C
character_segments/plate_103_BANDIT_1V4I5CU1.png_top_char_0.png,B
character_segments/plate_103_BANDIT_1V4I5CU1.png_top_char_1.png,A
character_segments/plate_103_BANDIT_1V4I5CU1.png_top_char_2.png,N
character_segments/plate_103_BANDIT_1V4I5CU1.png_top_char_3.png,D
character_segments/plate_103_BANDIT_1V4I5CU1.png_top_char_4.png,I
character_segments/plate_103_BANDIT_1V4I5CU1.png_top_char_5.png,T
character_segments/plate_103_BANDIT_1V4I5CU1.png_bottom_char_0.png,1
character_segments/plate_103_BANDIT_1V4I5CU1.png_bottom_char_1.png,V
character_segments/plate_103_BANDIT_1V4I5CU1.png_bottom_char_2.png,4
character_segments/plate_103_BANDIT_1V4I5CU1.png_bottom_char_3.png,I
character_segments/plate_103_BANDIT_1V4I5CU1.png_bottom_char_4.png,5
character_segments/plate_103_BANDIT_1V4I5CU1.png_bottom_char_5.png,C
character_segments/plate_103_BANDIT_1V4I5CU1.png_bottom_char_6.png,U
character_segments/plate_103_BANDIT_1V4I5CU1.png_bottom_char_7.png,1
character_segments/plate_397_SIZE_GFVFV.png_top_char_0.png,S
character_segments/plate_397_SIZE_GFVFV.png_top_char_1.png,I
character_segments/plate_397_SIZE_GFVFV.png_top_char_2.png,Z
character_segments/plate_397_SIZE_GFVFV.png_top_char_3.png,E
character_segments/plate_397_SIZE_GFVFV.png_bottom_char_0.png,G
character_segments/plate_397_SIZE_GFVFV.png_bottom_char_1.png,F
character_segments/plate_397_SIZE_GFVFV.png_bottom_char_2.png,V
character_segments/plate_397_SIZE_GFVFV.png_bottom_char_3.png,F
character_segments/plate_397_SIZE_GFVFV.png_bottom_char_4.png,V
character_segments/plate_312_CRIME_VGG97VFF2G.png_top_char_0.png,C
character_segments/plate_312_CRIME_VGG97VFF2G.png_top_char_1.png,R
character_segments/plate_312_CRIME_VGG97VFF2G.png_top_char_2.png,I
character_segments/plate_312_CRIME_VGG97VFF2G.png_top_char_3.png,M
character_segments/plate_312_CRIME_VGG97VFF2G.png_top_char_4.png,E
character_segments/plate_312_CRIME_VGG97VFF2G.png_bottom_char_0.png,V
character_segments/plate_312_CRIME_VGG97VFF2G.png_bottom_char_1.png,G
character_segments/plate_312_CRIME_VGG97VFF2G.png_bottom_char_2.png,G
character_segments/plate_312_CRIME_VGG97VFF2G.png_bottom_char_3.png,9
character_segments/plate_312_CRIME_VGG97VFF2G.png_bottom_char_4.png,7
character_segments/plate_312_CRIME_VGG97VFF2G.png_bottom_char_5.png,V
character_segments/plate_312_CRIME_VGG97VFF2G.png_bottom_char_6.png,F
character_segments/plate_312_CRIME_VGG97VFF2G.png_bottom_char_7.png,F
character_segments/plate_312_CRIME_VGG97VFF2G.png_bottom_char_8.png,2
character_segments/plate_312_CRIME_VGG97VFF2G.png_bottom_char_9.png,G
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_top_char_0.png,C
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_top_char_1.png,R
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_top_char_2.png,I
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_top_char_3.png,M
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_top_char_4.png,E
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_bottom_char_0.png,Y
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_bottom_char_1.png,P
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_bottom_char_2.png,T
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_bottom_char_3.png,1
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_bottom_char_4.png,C
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_bottom_char_5.png,C
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_bottom_char_6.png,C
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_bottom_char_7.png,C
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_bottom_char_8.png,J
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_bottom_char_9.png,G
character_segments/plate_275_CRIME_YPT1CCCCJGI.png_bottom_char_10.png,I
character_segments/plate_411_CRIME_CCFQVKZ.png_top_char_0.png,C
character_segments/plate_411_CRIME_CCFQVKZ.png_top_char_1.png,R
character_segments/plate_411_CRIME_CCFQVKZ.png_top_char_2.png,I
character_segments/plate_411_CRIME_CCFQVKZ.png_top_char_3.png,M
character_segments/plate_411_CRIME_CCFQVKZ.png_top_char_4.png,E
character_segments/plate_411_CRIME_CCFQVKZ.png_bottom_char_0.png,C
character_segments/plate_411_CRIME_CCFQVKZ.png_bottom_char_1.png,C
character_segments/plate_411_CRIME_CCFQVKZ.png_bottom_char_2.png,F
character_segments/plate_411_CRIME_CCFQVKZ.png_bottom_char_3.png,Q
character_segments/plate_411_CRIME_CCFQVKZ.png_bottom_char_4.png,V
character_segments/plate_411_CRIME_CCFQVKZ.png_bottom_char_5.png,K
character_segments/plate_411_CRIME_CCFQVKZ.png_bottom_char_6.png,Z
character_segments/plate_172_SIZE_IG1VFCPG.png_top_char_0.png,S
character_segments/plate_172_SIZE_IG1VFCPG.png_top_char_1.png,I
character_segments/plate_172_SIZE_IG1VFCPG.png_top_char_2.png,Z
character_segments/plate_172_SIZE_IG1VFCPG.png_top_char_3.png,E
character_segments/plate_172_SIZE_IG1VFCPG.png_bottom_char_0.png,I
character_segments/plate_172_SIZE_IG1VFCPG.png_bottom_char_1.png,G
character_segments/plate_172_SIZE_IG1VFCPG.png_bottom_char_2.png,1
character_segments/plate_172_SIZE_IG1VFCPG.png_bottom_char_3.png,V
character_segments/plate_172_SIZE_IG1VFCPG.png_bottom_char_4.png,F
character_segments/plate_172_SIZE_IG1VFCPG.png_bottom_char_5.png,C
character_segments/plate_172_SIZE_IG1VFCPG.png_bottom_char_6.png,P
character_segments/plate_172_SIZE_IG1VFCPG.png_bottom_char_7.png,G
character_segments/plate_31_VICTIM_POGG1CV.png_top_char_0.png,V
character_segments/plate_31_VICTIM_POGG1CV.png_top_char_1.png,I
character_segments/plate_31_VICTIM_POGG1CV.png_top_char_2.png,C
character_segments/plate_31_VICTIM_POGG1CV.png_top_char_3.png,T
character_segments/plate_31_VICTIM_POGG1CV.png_top_char_4.png,I
character_segments/plate_31_VICTIM_POGG1CV.png_top_char_5.png,M
character_segments/plate_31_VICTIM_POGG1CV.png_bottom_char_0.png,P
character_segments/plate_31_VICTIM_POGG1CV.png_bottom_char_1.png,O
character_segments/plate_31_VICTIM_POGG1CV.png_bottom_char_2.png,G
character_segments/plate_31_VICTIM_POGG1CV.png_bottom_char_3.png,G
character_segments/plate_31_VICTIM_POGG1CV.png_bottom_char_4.png,1
character_segments/plate_31_VICTIM_POGG1CV.png_bottom_char_5.png,C
character_segments/plate_31_VICTIM_POGG1CV.png_bottom_char_6.png,V
character_segments/plate_458_TIME_07VGGVT0PYY.png_top_char_0.png,T
character_segments/plate_458_TIME_07VGGVT0PYY.png_top_char_1.png,I
character_segments/plate_458_TIME_07VGGVT0PYY.png_top_char_2.png,M
character_segments/plate_458_TIME_07VGGVT0PYY.png_top_char_3.png,E
character_segments/plate_458_TIME_07VGGVT0PYY.png_bottom_char_0.png,0
character_segments/plate_458_TIME_07VGGVT0PYY.png_bottom_char_1.png,7
character_segments/plate_458_TIME_07VGGVT0PYY.png_bottom_char_2.png,V
character_segments/plate_458_TIME_07VGGVT0PYY.png_bottom_char_3.png,G
character_segments/plate_458_TIME_07VGGVT0PYY.png_bottom_char_4.png,G
character_segments/plate_458_TIME_07VGGVT0PYY.png_bottom_char_5.png,V
character_segments/plate_458_TIME_07VGGVT0PYY.png_bottom_char_6.png,T
character_segments/plate_458_TIME_07VGGVT0PYY.png_bottom_char_7.png,0
character_segments/plate_458_TIME_07VGGVT0PYY.png_bottom_char_8.png,P
character_segments/plate_458_TIME_07VGGVT0PYY.png_bottom_char_9.png,Y
character_segments/plate_458_TIME_07VGGVT0PYY.png_bottom_char_10.png,Y
character_segments/plate_189_MOTIVE_YI2GGVV.png_top_char_0.png,M
character_segments/plate_189_MOTIVE_YI2GGVV.png_top_char_1.png,O
character_segments/plate_189_MOTIVE_YI2GGVV.png_top_char_2.png,T
character_segments/plate_189_MOTIVE_YI2GGVV.png_top_char_3.png,I
character_segments/plate_189_MOTIVE_YI2GGVV.png_top_char_4.png,V
character_segments/plate_189_MOTIVE_YI2GGVV.png_top_char_5.png,E
character_segments/plate_189_MOTIVE_YI2GGVV.png_bottom_char_0.png,Y
character_segments/plate_189_MOTIVE_YI2GGVV.png_bottom_char_1.png,I
character_segments/plate_189_MOTIVE_YI2GGVV.png_bottom_char_2.png,2
character_segments/plate_189_MOTIVE_YI2GGVV.png_bottom_char_3.png,G
character_segments/plate_189_MOTIVE_YI2GGVV.png_bottom_char_4.png,G
character_segments/plate_189_MOTIVE_YI2GGVV.png_bottom_char_5.png,V
character_segments/plate_189_MOTIVE_YI2GGVV.png_bottom_char_6.png,V
character_segments/plate_265_SIZE_6YVGF7VCI.png_top_char_0.png,S
character_segments/plate_265_SIZE_6YVGF7VCI.png_top_char_1.png,I
character_segments/plate_265_SIZE_6YVGF7VCI.png_top_char_2.png,Z
character_segments/plate_265_SIZE_6YVGF7VCI.png_top_char_3.png,E
character_segments/plate_265_SIZE_6YVGF7VCI.png_bottom_char_0.png,6
character_segments/plate_265_SIZE_6YVGF7VCI.png_bottom_char_1.png,Y
character_segments/plate_265_SIZE_6YVGF7VCI.png_bottom_char_2.png,V
character_segments/plate_265_SIZE_6YVGF7VCI.png_bottom_char_3.png,G
character_segments/plate_265_SIZE_6YVGF7VCI.png_bottom_char_4.png,F
character_segments/plate_265_SIZE_6YVGF7VCI.png_bottom_char_5.png,7
character_segments/plate_265_SIZE_6YVGF7VCI.png_bottom_char_6.png,V
character_segments/plate_265_SIZE_6YVGF7VCI.png_bottom_char_7.png,C
character_segments/plate_265_SIZE_6YVGF7VCI.png_bottom_char_8.png,I
character_segments/plate_5_SIZE_UYFGKG.png_top_char_0.png,S
character_segments/plate_5_SIZE_UYFGKG.png_top_char_1.png,I
character_segments/plate_5_SIZE_UYFGKG.png_top_char_2.png,Z
character_segments/plate_5_SIZE_UYFGKG.png_top_char_3.png,E
character_segments/plate_5_SIZE_UYFGKG.png_bottom_char_0.png,U
character_segments/plate_5_SIZE_UYFGKG.png_bottom_char_1.png,Y
character_segments/plate_5_SIZE_UYFGKG.png_bottom_char_2.png,F
character_segments/plate_5_SIZE_UYFGKG.png_bottom_char_3.png,G
character_segments/plate_5_SIZE_UYFGKG.png_bottom_char_4.png,K
character_segments/plate_5_SIZE_UYFGKG.png_bottom_char_5.png,G
character_segments/plate_216_TIME_GIPIVG7PC.png_top_char_0.png,T
character_segments/plate_216_TIME_GIPIVG7PC.png_top_char_1.png,I
character_segments/plate_216_TIME_GIPIVG7PC.png_top_char_2.png,M
character_segments/plate_216_TIME_GIPIVG7PC.png_top_char_3.png,E
character_segments/plate_216_TIME_GIPIVG7PC.png_bottom_char_0.png,G
character_segments/plate_216_TIME_GIPIVG7PC.png_bottom_char_1.png,I
character_segments/plate_216_TIME_GIPIVG7PC.png_bottom_char_2.png,P
character_segments/plate_216_TIME_GIPIVG7PC.png_bottom_char_3.png,I
character_segments/plate_216_TIME_GIPIVG7PC.png_bottom_char_4.png,V
character_segments/plate_216_TIME_GIPIVG7PC.png_bottom_char_5.png,G
character_segments/plate_216_TIME_GIPIVG7PC.png_bottom_char_6.png,7
character_segments/plate_216_TIME_GIPIVG7PC.png_bottom_char_7.png,P
character_segments/plate_216_TIME_GIPIVG7PC.png_bottom_char_8.png,C
character_segments/plate_339_WEAPON_VVG11VG9GMPF.png_top_char_0.png,W
